"Step","actor_rollout_ref.model.path: /n/netscratch/dam_lab/Everyone/rl_pretrain/OLMo2-1B-stage1-50B/step3000-hf - critic/score/mean","actor_rollout_ref.model.path: /n/netscratch/dam_lab/Everyone/rl_pretrain/OLMo2-1B-stage1-50B/step3000-hf - critic/score/mean__MIN","actor_rollout_ref.model.path: /n/netscratch/dam_lab/Everyone/rl_pretrain/OLMo2-1B-stage1-50B/step3000-hf - critic/score/mean__MAX","actor_rollout_ref.model.path: /n/netscratch/dam_lab/Everyone/rl_pretrain/OLMo2-1B-stage1-50B/step5000-hf - critic/score/mean","actor_rollout_ref.model.path: /n/netscratch/dam_lab/Everyone/rl_pretrain/OLMo2-1B-stage1-50B/step5000-hf - critic/score/mean__MIN","actor_rollout_ref.model.path: /n/netscratch/dam_lab/Everyone/rl_pretrain/OLMo2-1B-stage1-50B/step5000-hf - critic/score/mean__MAX","actor_rollout_ref.model.path: /n/netscratch/dam_lab/Everyone/rl_pretrain/OLMo2-1B-stage1-50B/step7000-hf - critic/score/mean","actor_rollout_ref.model.path: /n/netscratch/dam_lab/Everyone/rl_pretrain/OLMo2-1B-stage1-50B/step7000-hf - critic/score/mean__MIN","actor_rollout_ref.model.path: /n/netscratch/dam_lab/Everyone/rl_pretrain/OLMo2-1B-stage1-50B/step7000-hf - critic/score/mean__MAX","actor_rollout_ref.model.path: /n/netscratch/dam_lab/Everyone/rl_pretrain/OLMo2-1B-stage1-50B/step6000-hf - critic/score/mean","actor_rollout_ref.model.path: /n/netscratch/dam_lab/Everyone/rl_pretrain/OLMo2-1B-stage1-50B/step6000-hf - critic/score/mean__MIN","actor_rollout_ref.model.path: /n/netscratch/dam_lab/Everyone/rl_pretrain/OLMo2-1B-stage1-50B/step6000-hf - critic/score/mean__MAX","actor_rollout_ref.model.path: /n/netscratch/dam_lab/Everyone/rl_pretrain/OLMo2-1B-stage1-50B/step22000-hf - critic/score/mean","actor_rollout_ref.model.path: /n/netscratch/dam_lab/Everyone/rl_pretrain/OLMo2-1B-stage1-50B/step22000-hf - critic/score/mean__MIN","actor_rollout_ref.model.path: /n/netscratch/dam_lab/Everyone/rl_pretrain/OLMo2-1B-stage1-50B/step22000-hf - critic/score/mean__MAX","actor_rollout_ref.model.path: /n/netscratch/dam_lab/Everyone/rl_pretrain/OLMo2-1B-stage1-50B/step10000-hf - critic/score/mean","actor_rollout_ref.model.path: /n/netscratch/dam_lab/Everyone/rl_pretrain/OLMo2-1B-stage1-50B/step10000-hf - critic/score/mean__MIN","actor_rollout_ref.model.path: /n/netscratch/dam_lab/Everyone/rl_pretrain/OLMo2-1B-stage1-50B/step10000-hf - critic/score/mean__MAX","actor_rollout_ref.model.path: /n/netscratch/dam_lab/Everyone/rl_pretrain/OLMo2-1B-stage1-50B/step14000-hf - critic/score/mean","actor_rollout_ref.model.path: /n/netscratch/dam_lab/Everyone/rl_pretrain/OLMo2-1B-stage1-50B/step14000-hf - critic/score/mean__MIN","actor_rollout_ref.model.path: /n/netscratch/dam_lab/Everyone/rl_pretrain/OLMo2-1B-stage1-50B/step14000-hf - critic/score/mean__MAX","actor_rollout_ref.model.path: /n/netscratch/dam_lab/Everyone/rl_pretrain/OLMo2-1B-stage1-50B/step2000-hf - critic/score/mean","actor_rollout_ref.model.path: /n/netscratch/dam_lab/Everyone/rl_pretrain/OLMo2-1B-stage1-50B/step2000-hf - critic/score/mean__MIN","actor_rollout_ref.model.path: /n/netscratch/dam_lab/Everyone/rl_pretrain/OLMo2-1B-stage1-50B/step2000-hf - critic/score/mean__MAX","actor_rollout_ref.model.path: /n/netscratch/dam_lab/Everyone/rl_pretrain/OLMo2-1B-stage1-50B/step1000-hf - critic/score/mean","actor_rollout_ref.model.path: /n/netscratch/dam_lab/Everyone/rl_pretrain/OLMo2-1B-stage1-50B/step1000-hf - critic/score/mean__MIN","actor_rollout_ref.model.path: /n/netscratch/dam_lab/Everyone/rl_pretrain/OLMo2-1B-stage1-50B/step1000-hf - critic/score/mean__MAX"
"533","0.2261962890625","0.2261962890625","0.2261962890625","0.3050537109375","0.3050537109375","0.3050537109375","0.38665771484375","0.38665771484375","0.38665771484375","0.4127197265625","0.4127197265625","0.4127197265625","0.6287027994791666","0.6070556640625","0.66717529296875","0.4783732096354167","0.46270751953125","0.50384521484375","0.5462443033854166","0.52484130859375","0.58245849609375","0.11114501953125","0.11114501953125","0.11114501953125","0.02691650390625","0.02691650390625","0.02691650390625"
"534","0.218505859375","0.218505859375","0.218505859375","0.28070068359375","0.28070068359375","0.28070068359375","0.4281005859375","0.4281005859375","0.4281005859375","0.35498046875","0.35498046875","0.35498046875","0.6625569661458334","0.618408203125","0.68609619140625","0.5138346354166666","0.46484375","0.54022216796875","0.5871988932291666","0.5394287109375","0.61163330078125","0.1092529296875","0.1092529296875","0.1092529296875","0.02239990234375","0.02239990234375","0.02239990234375"
"535","0.23162841796875","0.23162841796875","0.23162841796875","0.28973388671875","0.28973388671875","0.28973388671875","0.39129638671875","0.39129638671875","0.39129638671875","0.38739013671875","0.38739013671875","0.38739013671875","0.6376749674479166","0.6324462890625","0.64276123046875","0.4950968424479167","0.47943115234375","0.50323486328125","0.5594278971354166","0.542236328125","0.56951904296875","0.123291015625","0.123291015625","0.123291015625","0.02203369140625","0.02203369140625","0.02203369140625"
"536","0.2342529296875","0.2342529296875","0.2342529296875","0.273193359375","0.273193359375","0.273193359375","0.39788818359375","0.39788818359375","0.39788818359375","0.387939453125","0.387939453125","0.387939453125","0.638671875","0.63519287109375","0.641845703125","0.4981486002604167","0.49609375","0.50201416015625","0.5674641927083334","0.56561279296875","0.5689697265625","0.110107421875","0.110107421875","0.110107421875","0.01995849609375","0.01995849609375","0.01995849609375"
"537","0.22552490234375","0.22552490234375","0.22552490234375","0.27667236328125","0.27667236328125","0.27667236328125","0.36102294921875","0.36102294921875","0.36102294921875","0.3853759765625","0.3853759765625","0.3853759765625","0.6100870768229166","0.59619140625","0.63226318359375","0.4634195963541667","0.44921875","0.488525390625","0.5326944986979166","0.52227783203125","0.54937744140625","0.1083984375","0.1083984375","0.1083984375","0.0213623046875","0.0213623046875","0.0213623046875"
"538","0.22369384765625","0.22369384765625","0.22369384765625","0.29608154296875","0.29608154296875","0.29608154296875","0.373779296875","0.373779296875","0.373779296875","0.38543701171875","0.38543701171875","0.38543701171875","0.6181640625","0.6077880859375","0.632080078125","0.4706217447916667","0.4605712890625","0.48919677734375","0.5412801106770834","0.52978515625","0.56146240234375","0.1199951171875","0.1199951171875","0.1199951171875","0.01763916015625","0.01763916015625","0.01763916015625"
"539","0.24322509765625","0.24322509765625","0.24322509765625","0.295166015625","0.295166015625","0.295166015625","0.3916015625","0.3916015625","0.3916015625","0.3824462890625","0.3824462890625","0.3824462890625","0.6484578450520834","0.63189697265625","0.659912109375","0.4855753580729167","0.477783203125","0.49359130859375","0.5630900065104166","0.54754638671875","0.57122802734375","0.1214599609375","0.1214599609375","0.1214599609375","0.02801513671875","0.02801513671875","0.02801513671875"
"540","0.2337646484375","0.2337646484375","0.2337646484375","0.295166015625","0.295166015625","0.295166015625","0.35772705078125","0.35772705078125","0.35772705078125","0.3773193359375","0.3773193359375","0.3773193359375","0.6180419921875","0.59649658203125","0.6595458984375","0.4689534505208333","0.4481201171875","0.5029296875","0.53497314453125","0.5216064453125","0.560546875","0.1204833984375","0.1204833984375","0.1204833984375","0.02471923828125","0.02471923828125","0.02471923828125"
"541","0.22222900390625","0.22222900390625","0.22222900390625","0.2943115234375","0.2943115234375","0.2943115234375","0.39166259765625","0.39166259765625","0.39166259765625","0.41314697265625","0.41314697265625","0.41314697265625","0.6435953776041666","0.63543701171875","0.65423583984375","0.5004679361979166","0.49267578125","0.512939453125","0.569091796875","0.5562744140625","0.58685302734375","0.0908203125","0.0908203125","0.0908203125","0.0206298828125","0.0206298828125","0.0206298828125"
"542","0.21466064453125","0.21466064453125","0.21466064453125","0.269775390625","0.269775390625","0.269775390625","0.41693115234375","0.41693115234375","0.41693115234375","0.37322998046875","0.37322998046875","0.37322998046875","0.65277099609375","0.64892578125","0.65484619140625","0.5092569986979166","0.47998046875","0.5262451171875","0.57940673828125","0.560302734375","0.59356689453125","0.12615966796875","0.12615966796875","0.12615966796875","0.02587890625","0.02587890625","0.02587890625"
"543","0.22918701171875","0.22918701171875","0.22918701171875","0.29925537109375","0.29925537109375","0.29925537109375","0.3841552734375","0.3841552734375","0.3841552734375","0.3880615234375","0.3880615234375","0.3880615234375","0.6556803385416666","0.64862060546875","0.66082763671875","0.4969889322916667","0.4945068359375","0.49884033203125","0.5634969075520834","0.5599365234375","0.5675048828125","0.11883544921875","0.11883544921875","0.11883544921875","0.021728515625","0.021728515625","0.021728515625"
"544","0.1990966796875","0.1990966796875","0.1990966796875","0.25830078125","0.25830078125","0.25830078125","0.41937255859375","0.41937255859375","0.41937255859375","0.35931396484375","0.35931396484375","0.35931396484375","0.6446736653645834","0.62652587890625","0.65673828125","0.5056355794270834","0.47802734375","0.51947021484375","0.5738728841145834","0.5518798828125","0.58599853515625","0.08416748046875","0.08416748046875","0.08416748046875","0.02130126953125","0.02130126953125","0.02130126953125"
"545","0.23260498046875","0.23260498046875","0.23260498046875","0.3074951171875","0.3074951171875","0.3074951171875","0.3974609375","0.3974609375","0.3974609375","0.41510009765625","0.41510009765625","0.41510009765625","0.65228271484375","0.64300537109375","0.67059326171875","0.5048828125","0.49639892578125","0.52178955078125","0.5723063151041666","0.5615234375","0.59271240234375","0.11370849609375","0.11370849609375","0.11370849609375","0.020263671875","0.020263671875","0.020263671875"
"546","0.22314453125","0.22314453125","0.22314453125","0.28125","0.28125","0.28125","0.40911865234375","0.40911865234375","0.40911865234375","0.390380859375","0.390380859375","0.390380859375","0.6501261393229166","0.64385986328125","0.653564453125","0.5033365885416666","0.47039794921875","0.52227783203125","0.5645548502604166","0.54888916015625","0.573974609375","0.11297607421875","0.11297607421875","0.11297607421875","0.02130126953125","0.02130126953125","0.02130126953125"
"547","0.2291259765625","0.2291259765625","0.2291259765625","0.3079833984375","0.3079833984375","0.3079833984375","0.41046142578125","0.41046142578125","0.41046142578125","0.407470703125","0.407470703125","0.407470703125","0.6570231119791666","0.63641357421875","0.6717529296875","0.5081787109375","0.50738525390625","0.50933837890625","0.5768229166666666","0.5670166015625","0.5830078125","0.10076904296875","0.10076904296875","0.10076904296875","0.02606201171875","0.02606201171875","0.02606201171875"
"548","0.20977783203125","0.20977783203125","0.20977783203125","0.26104736328125","0.26104736328125","0.26104736328125","0.38458251953125","0.38458251953125","0.38458251953125","0.36114501953125","0.36114501953125","0.36114501953125","0.6322021484375","0.6240234375","0.636962890625","0.46905517578125","0.45953369140625","0.4739990234375","0.55169677734375","0.5439453125","0.5557861328125","0.1011962890625","0.1011962890625","0.1011962890625","0.02374267578125","0.02374267578125","0.02374267578125"
"549","0.26123046875","0.26123046875","0.26123046875","0.32562255859375","0.32562255859375","0.32562255859375","0.373046875","0.373046875","0.373046875","0.421630859375","0.421630859375","0.421630859375","0.64752197265625","0.62371826171875","0.689697265625","0.49261474609375","0.47540283203125","0.5262451171875","0.5657145182291666","0.54296875","0.60931396484375","0.135009765625","0.135009765625","0.135009765625","0.02337646484375","0.02337646484375","0.02337646484375"
"550","0.2095947265625","0.2095947265625","0.2095947265625","0.2838134765625","0.2838134765625","0.2838134765625","0.40081787109375","0.40081787109375","0.40081787109375","0.37982177734375","0.37982177734375","0.37982177734375","0.6470947265625","0.64459228515625","0.65087890625","0.4970499674479167","0.47821044921875","0.50665283203125","0.5695597330729166","0.550048828125","0.58001708984375","0.10955810546875","0.10955810546875","0.10955810546875","0.02716064453125","0.02716064453125","0.02716064453125"
"551","0.22845458984375","0.22845458984375","0.22845458984375","0.284912109375","0.284912109375","0.284912109375","0.4072265625","0.4072265625","0.4072265625","0.38165283203125","0.38165283203125","0.38165283203125","0.6341552734375","0.6328125","0.63653564453125","0.4956258138020833","0.484130859375","0.50360107421875","0.5591634114583334","0.55767822265625","0.56146240234375","0.12646484375","0.12646484375","0.12646484375","0.021240234375","0.021240234375","0.021240234375"
"552","0.22796630859375","0.22796630859375","0.22796630859375","0.28936767578125","0.28936767578125","0.28936767578125","0.3809814453125","0.3809814453125","0.3809814453125","0.3861083984375","0.3861083984375","0.3861083984375","0.6278889973958334","0.61688232421875","0.6484375","0.47613525390625","0.47161865234375","0.48095703125","0.5508219401041666","0.5413818359375","0.5667724609375","0.11749267578125","0.11749267578125","0.11749267578125","0.02239990234375","0.02239990234375","0.02239990234375"
"553","0.21875","0.21875","0.21875","0.28118896484375","0.28118896484375","0.28118896484375","0.397705078125","0.397705078125","0.397705078125","0.3759765625","0.3759765625","0.3759765625","0.6470743815104166","0.638427734375","0.65313720703125","0.4914347330729167","0.47857666015625","0.5003662109375","0.5693359375","0.5599365234375","0.57501220703125","0.11187744140625","0.11187744140625","0.11187744140625","0.02423095703125","0.02423095703125","0.02423095703125"
"554","0.23870849609375","0.23870849609375","0.23870849609375","0.28424072265625","0.28424072265625","0.28424072265625","0.3621826171875","0.3621826171875","0.3621826171875","0.3905029296875","0.3905029296875","0.3905029296875","0.6471761067708334","0.634765625","0.6680908203125","0.4887288411458333","0.4710693359375","0.51837158203125","0.5631917317708334","0.54779052734375","0.5877685546875","0.11981201171875","0.11981201171875","0.11981201171875","0.018798828125","0.018798828125","0.018798828125"
"555","0.232421875","0.232421875","0.232421875","0.2825927734375","0.2825927734375","0.2825927734375","0.3853759765625","0.3853759765625","0.3853759765625","0.3740234375","0.3740234375","0.3740234375","0.6268513997395834","0.6207275390625","0.63140869140625","0.4710693359375","0.46630859375","0.47479248046875","0.5469767252604166","0.53533935546875","0.553955078125","0.11614990234375","0.11614990234375","0.11614990234375","0.024169921875","0.024169921875","0.024169921875"
"556","0.21820068359375","0.21820068359375","0.21820068359375","0.28668212890625","0.28668212890625","0.28668212890625","0.44366455078125","0.44366455078125","0.44366455078125","0.3916015625","0.3916015625","0.3916015625","0.67083740234375","0.66046142578125","0.67779541015625","0.5191650390625","0.49334716796875","0.5325927734375","0.5885213216145834","0.570068359375","0.60076904296875","0.0958251953125","0.0958251953125","0.0958251953125","0.01947021484375","0.01947021484375","0.01947021484375"
"557","0.21014404296875","0.21014404296875","0.21014404296875","0.27264404296875","0.27264404296875","0.27264404296875","0.36993408203125","0.36993408203125","0.36993408203125","0.36712646484375","0.36712646484375","0.36712646484375","0.6414591471354166","0.6385498046875","0.6444091796875","0.4803873697916667","0.4744873046875","0.48785400390625","0.5512898763020834","0.54425048828125","0.55718994140625","0.1090087890625","0.1090087890625","0.1090087890625","0.018310546875","0.018310546875","0.018310546875"
"558","0.238525390625","0.238525390625","0.238525390625","0.30841064453125","0.30841064453125","0.30841064453125","0.4110107421875","0.4110107421875","0.4110107421875","0.39129638671875","0.39129638671875","0.39129638671875","0.67071533203125","0.65838623046875","0.677734375","0.514892578125","0.5069580078125","0.52130126953125","0.5861002604166666","0.5830078125","0.59075927734375","0.116455078125","0.116455078125","0.116455078125","0.02178955078125","0.02178955078125","0.02178955078125"
"559","0.23828125","0.23828125","0.23828125","0.29718017578125","0.29718017578125","0.29718017578125","0.3955078125","0.3955078125","0.3955078125","0.3994140625","0.3994140625","0.3994140625","0.6336873372395834","0.62908935546875","0.64068603515625","0.4896647135416667","0.4832763671875","0.50238037109375","0.5565388997395834","0.55218505859375","0.563720703125","0.11419677734375","0.11419677734375","0.11419677734375","0.01959228515625","0.01959228515625","0.01959228515625"
"560","0.21038818359375","0.21038818359375","0.21038818359375","0.28955078125","0.28955078125","0.28955078125","0.40301513671875","0.40301513671875","0.40301513671875","0.3848876953125","0.3848876953125","0.3848876953125","0.64630126953125","0.63262939453125","0.65643310546875","0.5010782877604166","0.4954833984375","0.50494384765625","0.56768798828125","0.56329345703125","0.5711669921875","0.09814453125","0.09814453125","0.09814453125","0.0233154296875","0.0233154296875","0.0233154296875"
"561","0.2266845703125","0.2266845703125","0.2266845703125","0.28155517578125","0.28155517578125","0.28155517578125","0.40545654296875","0.40545654296875","0.40545654296875","0.38995361328125","0.38995361328125","0.38995361328125","0.64703369140625","0.64373779296875","0.6497802734375","0.4968058268229167","0.48553466796875","0.5032958984375","0.5690714518229166","0.5645751953125","0.5718994140625","0.1134033203125","0.1134033203125","0.1134033203125","0.02520751953125","0.02520751953125","0.02520751953125"
"562","0.2064208984375","0.2064208984375","0.2064208984375","0.266845703125","0.266845703125","0.266845703125","0.378173828125","0.378173828125","0.378173828125","0.37664794921875","0.37664794921875","0.37664794921875","0.6333821614583334","0.630126953125","0.6353759765625","0.48193359375","0.47802734375","0.48858642578125","0.5492146809895834","0.5435791015625","0.5567626953125","0.11553955078125","0.11553955078125","0.11553955078125","0.02001953125","0.02001953125","0.02001953125"
"563","0.229248046875","0.229248046875","0.229248046875","0.29486083984375","0.29486083984375","0.29486083984375","0.39801025390625","0.39801025390625","0.39801025390625","0.37548828125","0.37548828125","0.37548828125","0.627197265625","0.6065673828125","0.637939453125","0.48565673828125","0.47259521484375","0.49481201171875","0.5486246744791666","0.54150390625","0.5550537109375","0.123291015625","0.123291015625","0.123291015625","0.02276611328125","0.02276611328125","0.02276611328125"
"564","0.230712890625","0.230712890625","0.230712890625","0.29718017578125","0.29718017578125","0.29718017578125","0.3974609375","0.3974609375","0.3974609375","0.4036865234375","0.4036865234375","0.4036865234375","0.642608642578125","0.64202880859375","0.6431884765625","0.49725341796875","0.49334716796875","0.499267578125","0.5656534830729166","0.556640625","0.57452392578125","0.1243896484375","0.1243896484375","0.1243896484375","0.02069091796875","0.02069091796875","0.02069091796875"
"565","0.24041748046875","0.24041748046875","0.24041748046875","0.30682373046875","0.30682373046875","0.30682373046875","0.4039306640625","0.4039306640625","0.4039306640625","0.4024658203125","0.4024658203125","0.4024658203125","0.6580810546875","0.656005859375","0.66015625","0.5032552083333334","0.49505615234375","0.5126953125","0.57843017578125","0.57080078125","0.58447265625","0.1275634765625","0.1275634765625","0.1275634765625","0.02471923828125","0.02471923828125","0.02471923828125"
"566","0.21533203125","0.21533203125","0.21533203125","0.2684326171875","0.2684326171875","0.2684326171875","0.390869140625","0.390869140625","0.390869140625","0.3660888671875","0.3660888671875","0.3660888671875","0.6395263671875","0.63897705078125","0.64007568359375","0.4791259765625","0.4639892578125","0.487548828125","0.5488688151041666","0.537841796875","0.5556640625","0.122802734375","0.122802734375","0.122802734375","0.0218505859375","0.0218505859375","0.0218505859375"
"567","0.2191162109375","0.2191162109375","0.2191162109375","0.2744140625","0.2744140625","0.2744140625","0.40582275390625","0.40582275390625","0.40582275390625","0.3773193359375","0.3773193359375","0.3773193359375","0.637725830078125","0.636474609375","0.63897705078125","0.4900716145833333","0.4793701171875","0.49920654296875","0.5525716145833334","0.5474853515625","0.5572509765625","0.10595703125","0.10595703125","0.10595703125","","",""
"568","0.22528076171875","0.22528076171875","0.22528076171875","0.27886962890625","0.27886962890625","0.27886962890625","0.38543701171875","0.38543701171875","0.38543701171875","0.37255859375","0.37255859375","0.37255859375","0.6650390625","0.664794921875","0.665283203125","0.4867146809895833","0.473388671875","0.49517822265625","0.57403564453125","0.5545654296875","0.58624267578125","0.1214599609375","0.1214599609375","0.1214599609375","","",""
"569","0.2265625","0.2265625","0.2265625","0.29736328125","0.29736328125","0.29736328125","0.38604736328125","0.38604736328125","0.38604736328125","0.3797607421875","0.3797607421875","0.3797607421875","0.623382568359375","0.6207275390625","0.62603759765625","0.4879557291666667","0.4830322265625","0.49456787109375","0.5525309244791666","0.54736328125","0.5611572265625","0.1268310546875","0.1268310546875","0.1268310546875","","",""
"570","0.2564697265625","0.2564697265625","0.2564697265625","0.31317138671875","0.31317138671875","0.31317138671875","0.39959716796875","0.39959716796875","0.39959716796875","0.41864013671875","0.41864013671875","0.41864013671875","0.651031494140625","0.64935302734375","0.6527099609375","0.5076904296875","0.50372314453125","0.51434326171875","0.5728556315104166","0.56817626953125","0.5755615234375","0.12188720703125","0.12188720703125","0.12188720703125","","",""
"571","0.24798583984375","0.24798583984375","0.24798583984375","0.29925537109375","0.29925537109375","0.29925537109375","0.41766357421875","0.41766357421875","0.41766357421875","0.401123046875","0.401123046875","0.401123046875","0.652557373046875","0.65093994140625","0.6541748046875","0.5093180338541666","0.503662109375","0.51727294921875","0.5710652669270834","0.5599365234375","0.577880859375","0.1319580078125","0.1319580078125","0.1319580078125","","",""
"572","0.240478515625","0.240478515625","0.240478515625","0.3017578125","0.3017578125","0.3017578125","0.3792724609375","0.3792724609375","0.3792724609375","0.39691162109375","0.39691162109375","0.39691162109375","0.620513916015625","0.61981201171875","0.6212158203125","0.48809814453125","0.4786376953125","0.50567626953125","0.5451253255208334","0.52978515625","0.57147216796875","0.1322021484375","0.1322021484375","0.1322021484375","","",""
"573","0.23828125","0.23828125","0.23828125","0.29107666015625","0.29107666015625","0.29107666015625","0.39776611328125","0.39776611328125","0.39776611328125","0.392333984375","0.392333984375","0.392333984375","0.656768798828125","0.65435791015625","0.6591796875","0.5060831705729166","0.50250244140625","0.51080322265625","0.57574462890625","0.5736083984375","0.57879638671875","0.12103271484375","0.12103271484375","0.12103271484375","","",""
"574","0.23577880859375","0.23577880859375","0.23577880859375","0.2899169921875","0.2899169921875","0.2899169921875","0.3988037109375","0.3988037109375","0.3988037109375","0.3822021484375","0.3822021484375","0.3822021484375","0.645294189453125","0.64459228515625","0.64599609375","0.4897054036458333","0.47540283203125","0.49786376953125","0.5563151041666666","0.54052734375","0.56597900390625","0.13702392578125","0.13702392578125","0.13702392578125","","",""
"575","0.23223876953125","0.23223876953125","0.23223876953125","0.29437255859375","0.29437255859375","0.29437255859375","0.385986328125","0.385986328125","0.385986328125","0.40283203125","0.40283203125","0.40283203125","0.609527587890625","0.6070556640625","0.61199951171875","0.4848225911458333","0.4736328125","0.504150390625","0.5511678059895834","0.54193115234375","0.56951904296875","0.1182861328125","0.1182861328125","0.1182861328125","","",""
"576","0.21295166015625","0.21295166015625","0.21295166015625","0.26678466796875","0.26678466796875","0.26678466796875","0.38043212890625","0.38043212890625","0.38043212890625","0.38018798828125","0.38018798828125","0.38018798828125","0.60284423828125","0.601806640625","0.6038818359375","0.46795654296875","0.4566650390625","0.4814453125","0.5370686848958334","0.525146484375","0.5533447265625","0.10308837890625","0.10308837890625","0.10308837890625","","",""
"577","0.2430419921875","0.2430419921875","0.2430419921875","0.2999267578125","0.2999267578125","0.2999267578125","0.406494140625","0.406494140625","0.406494140625","0.37884521484375","0.37884521484375","0.37884521484375","0.636444091796875","0.63641357421875","0.636474609375","0.4972330729166667","0.48944091796875","0.501953125","0.5698038736979166","0.56634521484375","0.57232666015625","0.128662109375","0.128662109375","0.128662109375","","",""
"578","0.24908447265625","0.24908447265625","0.24908447265625","0.32635498046875","0.32635498046875","0.32635498046875","0.42333984375","0.42333984375","0.42333984375","0.41571044921875","0.41571044921875","0.41571044921875","0.663238525390625","0.66278076171875","0.6636962890625","0.5147705078125","0.508056640625","0.52239990234375","0.59429931640625","0.59259033203125","0.59600830078125","0.12969970703125","0.12969970703125","0.12969970703125","","",""
"579","0.1888427734375","0.1888427734375","0.1888427734375","0.26031494140625","0.26031494140625","0.26031494140625","0.3599853515625","0.3599853515625","0.3599853515625","0.36285400390625","0.36285400390625","0.36285400390625","0.624237060546875","0.623779296875","0.62469482421875","0.46435546875","0.45758056640625","0.4737548828125","0.5362141927083334","0.53326416015625","0.53887939453125","0.10040283203125","0.10040283203125","0.10040283203125","","",""
"580","0.23883056640625","0.23883056640625","0.23883056640625","0.28912353515625","0.28912353515625","0.28912353515625","0.3870849609375","0.3870849609375","0.3870849609375","0.39324951171875","0.39324951171875","0.39324951171875","0.6392822265625","0.63885498046875","0.63970947265625","0.4878336588541667","0.48272705078125","0.494140625","0.55615234375","0.55035400390625","0.56195068359375","0.13226318359375","0.13226318359375","0.13226318359375","","",""
"581","0.22216796875","0.22216796875","0.22216796875","0.2718505859375","0.2718505859375","0.2718505859375","0.39581298828125","0.39581298828125","0.39581298828125","0.3828125","0.3828125","0.3828125","0.625579833984375","0.623046875","0.62811279296875","0.4810994466145833","0.47894287109375","0.4844970703125","0.5414225260416666","0.538818359375","0.54327392578125","0.12091064453125","0.12091064453125","0.12091064453125","","",""
"582","0.22808837890625","0.22808837890625","0.22808837890625","0.2900390625","0.2900390625","0.2900390625","0.41558837890625","0.41558837890625","0.41558837890625","0.3846435546875","0.3846435546875","0.3846435546875","0.66815185546875","0.6680908203125","0.668212890625","0.50091552734375","0.490478515625","0.50872802734375","0.5786539713541666","0.57000732421875","0.58551025390625","0.11572265625","0.11572265625","0.11572265625","","",""
"583","0.24359130859375","0.24359130859375","0.24359130859375","0.3033447265625","0.3033447265625","0.3033447265625","0.39215087890625","0.39215087890625","0.39215087890625","0.4024658203125","0.4024658203125","0.4024658203125","0.621063232421875","0.6209716796875","0.62115478515625","0.4940388997395833","0.48486328125","0.5108642578125","0.5509033203125","0.53436279296875","0.58233642578125","0.13348388671875","0.13348388671875","0.13348388671875","","",""
"584","0.22125244140625","0.22125244140625","0.22125244140625","0.28338623046875","0.28338623046875","0.28338623046875","0.3836669921875","0.3836669921875","0.3836669921875","0.3714599609375","0.3714599609375","0.3714599609375","0.650848388671875","0.65008544921875","0.651611328125","0.4831949869791667","0.4825439453125","0.48443603515625","0.5601603190104166","0.552734375","0.56500244140625","0.11041259765625","0.11041259765625","0.11041259765625","","",""
"585","0.22393798828125","0.22393798828125","0.22393798828125","0.2979736328125","0.2979736328125","0.2979736328125","0.375244140625","0.375244140625","0.375244140625","0.38720703125","0.38720703125","0.38720703125","0.64251708984375","0.64013671875","0.6448974609375","0.4940185546875","0.49029541015625","0.50091552734375","0.55853271484375","0.55462646484375","0.56591796875","0.1221923828125","0.1221923828125","0.1221923828125","","",""
"586","0.23724365234375","0.23724365234375","0.23724365234375","0.3056640625","0.3056640625","0.3056640625","0.3961181640625","0.3961181640625","0.3961181640625","0.40606689453125","0.40606689453125","0.40606689453125","0.64373779296875","0.64208984375","0.6453857421875","0.49749755859375","0.48797607421875","0.51171875","0.5703125","0.56585693359375","0.5736083984375","0.13232421875","0.13232421875","0.13232421875","","",""
"587","0.22528076171875","0.22528076171875","0.22528076171875","0.280029296875","0.280029296875","0.280029296875","0.37493896484375","0.37493896484375","0.37493896484375","0.37274169921875","0.37274169921875","0.37274169921875","0.65740966796875","0.65557861328125","0.65924072265625","0.4839884440104167","0.478759765625","0.4921875","0.5683797200520834","0.56182861328125","0.5728759765625","0.1131591796875","0.1131591796875","0.1131591796875","","",""
"588","0.27752685546875","0.27752685546875","0.27752685546875","0.3460693359375","0.3460693359375","0.3460693359375","0.40911865234375","0.40911865234375","0.40911865234375","0.45660400390625","0.45660400390625","0.45660400390625","0.643157958984375","0.64251708984375","0.643798828125","0.5110066731770834","0.5","0.532958984375","0.5786539713541666","0.56744384765625","0.60052490234375","0.146728515625","0.146728515625","0.146728515625","","",""
"589","0.23626708984375","0.23626708984375","0.23626708984375","0.29327392578125","0.29327392578125","0.29327392578125","0.3642578125","0.3642578125","0.3642578125","0.3944091796875","0.3944091796875","0.3944091796875","0.62103271484375","0.6199951171875","0.6220703125","0.4756062825520833","0.46136474609375","0.50079345703125","0.5489095052083334","0.5350341796875","0.57659912109375","0.12286376953125","0.12286376953125","0.12286376953125","","",""
"590","0.21392822265625","0.21392822265625","0.21392822265625","0.27978515625","0.27978515625","0.27978515625","0.36724853515625","0.36724853515625","0.36724853515625","0.3736572265625","0.3736572265625","0.3736572265625","0.6124267578125","0.6119384765625","0.6129150390625","0.4715169270833333","0.45941162109375","0.49395751953125","0.5461018880208334","0.5360107421875","0.56378173828125","0.11163330078125","0.11163330078125","0.11163330078125","","",""
